GOTERM_BP_FAT,GO:0048308~organelle inheritance,3,0.298804781,0.101566043,"CDK1, VRK1, YWHAZ",819,12,17911,5.467338217,1,0.516513724,0.477980653
GOTERM_BP_FAT,GO:1902306~negative regulation of sodium ion transmembrane transport,3,0.298804781,0.101566043,"STK39, NEDD4L, AGRN",819,12,17911,5.467338217,1,0.516513724,0.477980653
GOTERM_CC_FAT,GO:0035770~ribonucleoprotein granule,13,1.294820717,0.114865544,"RBPMS, CIRBP, WTIP, ZFP36L1, PAN2, MEX3B, PAN3, TUBB5, TUBA1A, TRIM5, KHSRP, IGF2BP1, PABPC1",743,158,14413,1.596069646,1,0.530604708,0.480212082
GOTERM_BP_FAT,GO:0000165~MAPK cascade,40,3.984063745,0.102707594,"MAGED1, SRC, NRK, DIXDC1, LPAR3, HMGB1, HMGCR, FOXM1, THBS1, IGF1R, LMNB1, STK3, ZFP36L1, UCHL1, GLIPR2, ERBB4, MYC, ERBB2, PBK, SOX9, CDON, MAP2K6, LYN, EPHA7, PRKCE, IGF2, FN1, FZD8, BMP7, MID1, CD24A, SFRP1, VANGL2, TRAF4, SPRY2, ROR2, EZR, TRIB2, MDFI, EZH2",819,691,17911,1.265953856,1,0.521172321,0.482291708
GOTERM_BP_FAT,GO:0030516~regulation of axon extension,9,0.896414343,0.102996379,"SEMA5A, SEMA6A, CTTN, FN1, SLIT2, DBN1, RTN4, FSTL4, PLXNA3",819,104,17911,1.892540152,1,0.521172321,0.482291708
GOTERM_BP_FAT,GO:0098534~centriole assembly,4,0.398406375,0.103733788,"PLK4, CDK2, CEP72, CNTROB",819,25,17911,3.499096459,1,0.521172321,0.482291708
GOTERM_BP_FAT,GO:0046885~regulation of hormone biosynthetic process,4,0.398406375,0.103733788,"REST, IGF2, IGF1R, DKK3",819,25,17911,3.499096459,1,0.521172321,0.482291708
GOTERM_BP_FAT,GO:0072273~metanephric nephron morphogenesis,4,0.398406375,0.103733788,"SALL1, KIF26B, SIX2, SOX9",819,25,17911,3.499096459,1,0.521172321,0.482291708
GOTERM_BP_FAT,GO:0086002~cardiac muscle cell action potential involved in contraction,4,0.398406375,0.103733788,"GJA5, KCNQ1, RNF207, NEDD4L",819,25,17911,3.499096459,1,0.521172321,0.482291708
GOTERM_BP_FAT,GO:0086009~membrane repolarization,4,0.398406375,0.103733788,"GJA5, KCNQ1, RNF207, ATP1B2",819,25,17911,3.499096459,1,0.521172321,0.482291708
GOTERM_BP_FAT,GO:0060306~regulation of membrane repolarization,4,0.398406375,0.103733788,"GJA5, KCNQ1, RNF207, NEDD4L",819,25,17911,3.499096459,1,0.521172321,0.482291708
GOTERM_BP_FAT,GO:0071634~regulation of transforming growth factor beta production,4,0.398406375,0.103733788,"CD24A, CDH3, GATA6, THBS1",819,25,17911,3.499096459,1,0.521172321,0.482291708
GOTERM_BP_FAT,GO:0015012~heparan sulfate proteoglycan biosynthetic process,4,0.398406375,0.103733788,"TCF7L2, VANGL2, HS6ST2, HS2ST1",819,25,17911,3.499096459,1,0.521172321,0.482291708
GOTERM_BP_FAT,GO:0014002~astrocyte development,4,0.398406375,0.103733788,"ROR1, TSPAN2, VIM, ROR2",819,25,17911,3.499096459,1,0.521172321,0.482291708
GOTERM_BP_FAT,GO:0086009~membrane repolarization,4,0.398406375,0.103733788,"GJA5, KCNQ1, RNF207, ATP1B2",819,25,17911,3.499096459,1,0.521172321,0.482291708
GOTERM_BP_FAT,GO:0019048~modulation by virus of host morphology or physiology,4,0.398406375,0.103733788,"BCL2L11, MYC, TYMS, ATG7",819,25,17911,3.499096459,1,0.521172321,0.482291708
GOTERM_CC_FAT,GO:1902554~serine/threonine protein kinase complex,8,0.796812749,0.117255414,"CCNA2, CDK6, CCND2, CCND1, CCNE1, CDK2, CDK14, CKS1B",743,80,14413,1.939838493,1,0.538172285,0.48706095
GOTERM_BP_FAT,GO:0007043~cell-cell junction assembly,7,0.697211155,0.105069655,"CLDN5, GJA5, DLG5, FSCN1, ACTN4, PTPN13, ECT2",819,71,17911,2.156133381,1,0.526692279,0.487399865
GOTERM_BP_FAT,GO:0007043~cell-cell junction assembly,7,0.697211155,0.105069655,"CLDN5, GJA5, DLG5, FSCN1, ACTN4, PTPN13, ECT2",819,71,17911,2.156133381,1,0.526692279,0.487399865
GOTERM_BP_FAT,GO:0031032~actomyosin structure organization,12,1.195219124,0.105037654,"CNN1, BMP10, RACGAP1, SRC, ELN, KIF23, ARHGAP28, CASQ1, PPP1R9A, PHLDB2, MYH10, CNN3",819,157,17911,1.671542894,1,0.526692279,0.487399865
GOTERM_BP_FAT,GO:0034766~negative regulation of ion transmembrane transport,7,0.697211155,0.105069655,"KCNE1, PRKCE, STK39, NEDD4L, SRI, AGRN, THBS1",819,71,17911,2.156133381,1,0.526692279,0.487399865
GOTERM_BP_FAT,GO:0051963~regulation of synapse assembly,8,0.796812749,0.107233958,"EPHA7, BHLHB9, FLRT2, SLITRK2, NRXN3, SLITRK5, AGRN, PPP1R9A",819,88,17911,1.988122988,1,0.535928454,0.495947
GOTERM_BP_FAT,GO:0006887~exocytosis,20,1.992031873,0.107165725,"LYN, UNC13B, RPH3AL, STXBP1, GRIK5, STXBP2, EXOC6B, CPLX2, YWHAZ, CACNA1H, CACNA1G, NKD2, SYTL2, REST, CFL1, NCS1, EXOC4, NCAM1, STXBP6, MYH10",819,305,17911,1.434055926,1,0.535928454,0.495947
GOTERM_MF_FAT,GO:0005158~insulin receptor binding,5,0.498007968,0.072660363,"SRC, IGF2, GRB10, PTPRF, IGF1R",767,35,16866,3.141367107,1,0.537903103,0.499143071
GOTERM_BP_FAT,GO:1902667~regulation of axon guidance,5,0.498007968,0.10827737,"SEMA5A, SEMA6A, SLIT2, AGRN, PLXNA3",819,40,17911,2.733669109,1,0.540737509,0.500397289
GOTERM_MF_FAT,GO:0019787~ubiquitin-like protein transferase activity,27,2.689243028,0.074601981,"UBA7, UHRF1, NEDD4L, BRCA1, KLHL13, RNF2, BACH2, TRIM5, SKP2, BARD1, WSB1, UBE2C, FEM1B, NSMCE2, ATG10, MED27, RNF144A, TRAF4, TRIM17, G2E3, BIRC5, TRIM59, ASB4, STUB1, PDZRN3, RNF122, RAD18",767,424,16866,1.400279206,1,0.548105143,0.508609976
GOTERM_BP_FAT,GO:0005977~glycogen metabolic process,7,0.697211155,0.110464945,"TCF7L2, DYRK2, PPP1R1A, IGF2, GRB10, PRKAG2, HMGB1",819,72,17911,2.126187085,1,0.550013053,0.508980857
GOTERM_BP_FAT,GO:0006073~cellular glucan metabolic process,7,0.697211155,0.110464945,"TCF7L2, DYRK2, PPP1R1A, IGF2, GRB10, PRKAG2, HMGB1",819,72,17911,2.126187085,1,0.550013053,0.508980857
GOTERM_BP_FAT,GO:0010676~positive regulation of cellular carbohydrate metabolic process,7,0.697211155,0.110464945,"TCF7L2, DYRK2, SRC, PRKCE, IGF2, HMGB1, PTH1R",819,72,17911,2.126187085,1,0.550013053,0.508980857
GOTERM_BP_FAT,GO:0044042~glucan metabolic process,7,0.697211155,0.110464945,"TCF7L2, DYRK2, PPP1R1A, IGF2, GRB10, PRKAG2, HMGB1",819,72,17911,2.126187085,1,0.550013053,0.508980857
GOTERM_BP_FAT,GO:0043281~regulation of cysteine-type endopeptidase activity involved in apoptotic process,14,1.394422311,0.111159678,"EPHA7, CDKN1B, ARL6IP1, APAF1, SRC, MKL1, DHCR24, THBS1, ROBO1, REST, BCL2L11, MYC, MICAL1, BIRC5",819,195,17911,1.570107385,1,0.55305883,0.511799413
GOTERM_BP_FAT,GO:0030512~negative regulation of transforming growth factor beta receptor signaling pathway,6,0.597609562,0.111604537,"FBN2, CD109, PEG10, TGFB1I1, PRDM16, SMAD6",819,56,17911,2.34314495,1,0.553618335,0.512317177
GOTERM_BP_FAT,GO:1902807~negative regulation of cell cycle G1/S phase transition,6,0.597609562,0.111604537,"CCND1, CASP2, SLFN9, SOX4, E2F7, EZH2",819,56,17911,2.34314495,1,0.553618335,0.512317177
GOTERM_BP_FAT,GO:0046660~female sex differentiation,11,1.09561753,0.111588892,"ROBO2, SFRP1, MMP14, MYC, ARID5B, CASP2, SLIT3, SLIT2, PITX2, ZFPM2, FANCG",819,141,17911,1.706119727,1,0.553618335,0.512317177
GOTERM_BP_FAT,GO:1902807~negative regulation of cell cycle G1/S phase transition,6,0.597609562,0.111604537,"CCND1, CASP2, SLFN9, SOX4, E2F7, EZH2",819,56,17911,2.34314495,1,0.553618335,0.512317177
GOTERM_BP_FAT,GO:0045661~regulation of myoblast differentiation,6,0.597609562,0.111604537,"BTG1, SOX9, PRICKLE1, MBNL3, ZFP36L1, CDON",819,56,17911,2.34314495,1,0.553618335,0.512317177
GOTERM_BP_FAT,GO:0006906~vesicle fusion,9,0.896414343,0.111709744,"VAV3, RPH3AL, STX8, GRIK5, STXBP1, VTI1A, STXBP6, NKD2, SYTL2",819,106,17911,1.856831847,1,0.553727912,0.512418579
GOTERM_MF_FAT,GO:0030332~cyclin binding,4,0.398406375,0.075669339,"CDK6, CDK2, CDK1, CDK14",767,22,16866,3.998103591,1,0.552695931,0.512869964
GOTERM_BP_FAT,GO:2001020~regulation of response to DNA damage stimulus,12,1.195219124,0.112081622,"CBX8, NPM1, RAD51, FEM1B, FIGNL1, MYC, CHEK1, HMGB1, BRCA1, WHSC1, FOXM1, NPAS2",819,159,17911,1.650517198,1,0.554775397,0.51338792
GOTERM_BP_FAT,GO:0071594~thymocyte aggregation,8,0.796812749,0.112087614,"CD1D1, CDK6, BCL11B, ERBB2, FZD8, GLI3, ZFP36L1, GLI2",819,89,17911,1.965784528,1,0.554775397,0.51338792
GOTERM_BP_FAT,GO:0071594~thymocyte aggregation,8,0.796812749,0.112087614,"CD1D1, CDK6, BCL11B, ERBB2, FZD8, GLI3, ZFP36L1, GLI2",819,89,17911,1.965784528,1,0.554775397,0.51338792
GOTERM_BP_FAT,GO:0071173~spindle assembly checkpoint,4,0.398406375,0.113482449,"CENPE, BUB1B, MAD1L1, MAD2L1",819,26,17911,3.364515826,1,0.557536931,0.515943437
GOTERM_BP_FAT,GO:0060444~branching involved in mammary gland duct morphogenesis,4,0.398406375,0.113482449,"DDR1, KDM5B, VDR, SRC",819,26,17911,3.364515826,1,0.557536931,0.515943437
GOTERM_BP_FAT,GO:0002052~positive regulation of neuroblast proliferation,4,0.398406375,0.113482449,"ASPM, BEX1, VEGFC, GLI3",819,26,17911,3.364515826,1,0.557536931,0.515943437
GOTERM_BP_FAT,GO:0009394~2'-deoxyribonucleotide metabolic process,4,0.398406375,0.113482449,"NT5C, DCTD, SHMT1, TYMS",819,26,17911,3.364515826,1,0.557536931,0.515943437
GOTERM_BP_FAT,GO:0090189~regulation of branching involved in ureteric bud morphogenesis,4,0.398406375,0.113482449,"SALL1, MAGED1, SIX2, SOX9",819,26,17911,3.364515826,1,0.557536931,0.515943437
GOTERM_BP_FAT,GO:0071604~transforming growth factor beta production,4,0.398406375,0.113482449,"CD24A, CDH3, GATA6, THBS1",819,26,17911,3.364515826,1,0.557536931,0.515943437
GOTERM_BP_FAT,GO:0032232~negative regulation of actin filament bundle assembly,4,0.398406375,0.113482449,"ARHGAP28, PPP1R9A, PHLDB2, DBN1",819,26,17911,3.364515826,1,0.557536931,0.515943437
GOTERM_MF_FAT,GO:0004842~ubiquitin-protein transferase activity,26,2.589641434,0.076965713,"UBA7, UHRF1, NEDD4L, BRCA1, KLHL13, RNF2, BACH2, TRIM5, SKP2, BARD1, WSB1, UBE2C, FEM1B, NSMCE2, MED27, RNF144A, TRAF4, TRIM17, G2E3, BIRC5, TRIM59, ASB4, STUB1, PDZRN3, RNF122, RAD18",767,407,16866,1.4047391,1,0.558896369,0.518623612
GOTERM_BP_FAT,GO:0051985~negative regulation of chromosome segregation,5,0.498007968,0.115896544,"CENPE, STIL, BUB1B, MAD1L1, MAD2L1",819,41,17911,2.666994252,1,0.56666699,0.524392374
GOTERM_BP_FAT,GO:0090329~regulation of DNA-dependent DNA replication,5,0.498007968,0.115896544,"NPM1, CDK2, CDC7, E2F7, E2F8",819,41,17911,2.666994252,1,0.56666699,0.524392374
GOTERM_BP_FAT,GO:2000052~positive regulation of non-canonical Wnt signaling pathway,3,0.298804781,0.116531639,"SFRP1, GPC3, NKD1",819,13,17911,5.046773739,1,0.56666699,0.524392374
GOTERM_BP_FAT,GO:0070255~regulation of mucus secretion,3,0.298804781,0.116531639,"PRKCE, ATG7, SYTL2",819,13,17911,5.046773739,1,0.56666699,0.524392374
GOTERM_BP_FAT,GO:0006704~glucocorticoid biosynthetic process,3,0.298804781,0.116531639,"REST, CACNA1H, DKK3",819,13,17911,5.046773739,1,0.56666699,0.524392374
GOTERM_BP_FAT,GO:0060491~regulation of cell projection assembly,12,1.195219124,0.115702956,"SRC, DPYSL3, FSCN1, SLIT2, AGRN, PLD1, DYNLL1, FNBP1L, IFT46, PPP1R9A, DBN1, CORO1C",819,160,17911,1.640201465,1,0.56666699,0.524392374
GOTERM_BP_FAT,GO:0016114~terpenoid biosynthetic process,3,0.298804781,0.116531639,"ALDH1A2, RBP1, AKR1C18",819,13,17911,5.046773739,1,0.56666699,0.524392374
GOTERM_BP_FAT,GO:0061158~3'-UTR-mediated mRNA destabilization,3,0.298804781,0.116531639,"KHSRP, HNRNPD, ZFP36L1",819,13,17911,5.046773739,1,0.56666699,0.524392374
GOTERM_BP_FAT,GO:1903034~regulation of response to wounding,12,1.195219124,0.115702956,"LYN, UBASH3B, PRKCE, CD109, MYC, SPP1, HMGB1, HMGCR, THBS1, PHLDB2, PTPRF, IGF1R",819,160,17911,1.640201465,1,0.56666699,0.524392374
GOTERM_BP_FAT,GO:0071436~sodium ion export,3,0.298804781,0.116531639,"ATP1B2, AGRN, SLC8A1",819,13,17911,5.046773739,1,0.56666699,0.524392374
GOTERM_MF_FAT,GO:0019209~kinase activator activity,7,0.697211155,0.078566428,"CD24A, AFAP1L2, IGF2, SPRY2, PRKAG2, HMGB1, CKS1B",767,66,16866,2.332227095,1,0.567222365,0.526349656
GOTERM_BP_FAT,GO:1903845~negative regulation of cellular response to transforming growth factor beta stimulus,6,0.597609562,0.118019473,"FBN2, CD109, PEG10, TGFB1I1, PRDM16, SMAD6",819,57,17911,2.302037144,1,0.573065398,0.530313447
GOTERM_BP_FAT,GO:0060350~endochondral bone morphogenesis,6,0.597609562,0.118019473,"CSGALNACT1, COL1A1, MMP14, COL13A1, SOX9, THBS1",819,57,17911,2.302037144,1,0.573065398,0.530313447
GOTERM_MF_FAT,GO:0001046~core promoter sequence-specific DNA binding,10,0.996015936,0.081496816,"TCF7L2, REST, H3F3B, NFYA, MYC, GATA6, SOX11, SOX9, SOX4, EZH2",767,116,16866,1.895652565,1,0.584997259,0.542843734
GOTERM_BP_FAT,GO:0048332~mesoderm morphogenesis,7,0.697211155,0.121669448,"KDM6B, TCF7L1, SIX2, HAND1, EXOC4, ITGA8, BMP7",819,74,17911,2.068722569,1,0.589928575,0.545918593
GOTERM_BP_FAT,GO:0060996~dendritic spine development,8,0.796812749,0.122135607,"BHLHB9, SIPA1L1, PLK2, CFL1, NCK2, PPP1R9A, DBN1, FSTL4",819,91,17911,1.922580472,1,0.591758118,0.547611648
GOTERM_BP_FAT,GO:1902105~regulation of leukocyte differentiation,18,1.792828685,0.122431162,"LYN, GLI3, ZFP36L1, GLI2, CD24A, MMP14, SFRP1, CD1D1, CDK6, UBASH3B, FANCD2, MYC, ID2, ERBB2, RBP1, PRDM16, ACIN1, ROR2",819,273,17911,1.441935354,1,0.592759012,0.548537873
GOTERM_BP_FAT,GO:0010001~glial cell differentiation,15,1.494023904,0.12260074,"LYN, TCF7L2, SOX11, RTN4, GLI3, ID2, ERBB2, EXOC4, ROR1, TSPAN2, ROR2, SOX9, VIM, SOX4, SOX5",819,217,17911,1.51170642,1,0.593148967,0.548898736
GOTERM_BP_FAT,GO:0080134~regulation of response to stress,64,6.374501992,0.12304947,"BMP10, NRK, HMGB2, DIXDC1, MRPS10, BRCA1, HMGB1, FOXM1, PTPRF, IGF1R, LMNB1, CHAF1B, UBASH3B, MYC, CHEK1, NCK2, PBK, WHSC1, COX8A, UNC13B, APOBEC3, PRKCE, MID1, MTSS1, SFRP1, SFPQ, TRAF4, NOV, FANCD2, KCNQ1, CD109, ROR2, EZR, PHLDB2, MDFI, STK39, SLC1A3, HMGCR, ADAMTS12, THBS1, SLC7A2, NPAS2, RTN4, STK3, TSPAN6, FIGNL1, SPP1, SUSD4, SLIT2, ATG7, CD276, LYN, CBX8, NPM1, FEM1B, NONO, IGF2, PYCR1, FZD8, CD24A, VANGL2, CDK6, RAD51, ACIN1",819,1191,17911,1.175179331,1,0.594887929,0.550507968
GOTERM_BP_FAT,GO:0072210~metanephric nephron development,5,0.498007968,0.123742771,"SALL1, KIF26B, SIX2, TCF21, SOX9",819,42,17911,2.603494389,1,0.595646199,0.551209669
GOTERM_BP_FAT,GO:0044818~mitotic G2/M transition checkpoint,4,0.398406375,0.123562243,"D7ERTD443E, CDK1, TOPBP1, CLSPN",819,27,17911,3.239904129,1,0.595646199,0.551209669
GOTERM_BP_FAT,GO:1902668~negative regulation of axon guidance,4,0.398406375,0.123562243,"SEMA5A, SEMA6A, SLIT2, PLXNA3",819,27,17911,3.239904129,1,0.595646199,0.551209669
GOTERM_BP_FAT,GO:0031114~regulation of microtubule depolymerization,4,0.398406375,0.123562243,"EML4, HDGFRP3, ARHGEF2, MID1",819,27,17911,3.239904129,1,0.595646199,0.551209669
GOTERM_BP_FAT,GO:0072210~metanephric nephron development,5,0.498007968,0.123742771,"SALL1, KIF26B, SIX2, TCF21, SOX9",819,42,17911,2.603494389,1,0.595646199,0.551209669
GOTERM_BP_FAT,GO:2000779~regulation of double-strand break repair,5,0.498007968,0.123742771,"RAD51, FIGNL1, CHEK1, WHSC1, FOXM1",819,42,17911,2.603494389,1,0.595646199,0.551209669
GOTERM_BP_FAT,GO:0045646~regulation of erythrocyte differentiation,5,0.498007968,0.123742771,"LYN, CDK6, ID2, HMGB2, ZFP36L1",819,42,17911,2.603494389,1,0.595646199,0.551209669
GOTERM_CC_FAT,GO:0090568~nuclear transcriptional repressor complex,4,0.398406375,0.135323194,"SALL1, CHD3, TBX18, GATAD2A",743,25,14413,3.103741588,1,0.609379917,0.551505846
GOTERM_BP_FAT,GO:0001754~eye photoreceptor cell differentiation,6,0.597609562,0.124604398,"CASZ1, SOX9, PTN, RORB, TULP1, SDK2",819,58,17911,2.262346849,1,0.59892821,0.554246835
GOTERM_BP_FAT,GO:0031102~neuron projection regeneration,6,0.597609562,0.124604398,"RTN4RL1, TNC, SPP1, PTPRF, RTN4, IGF1R",819,58,17911,2.262346849,1,0.59892821,0.554246835
GOTERM_BP_FAT,GO:0031102~neuron projection regeneration,6,0.597609562,0.124604398,"RTN4RL1, TNC, SPP1, PTPRF, RTN4, IGF1R",819,58,17911,2.262346849,1,0.59892821,0.554246835
GOTERM_MF_FAT,GO:0017075~syntaxin-1 binding,4,0.398406375,0.084204764,"UNC13B, STXBP1, STXBP2, CPLX2",767,23,16866,3.824273,1,0.600981428,0.557676121
GOTERM_MF_FAT,GO:0017075~syntaxin-1 binding,4,0.398406375,0.084204764,"UNC13B, STXBP1, STXBP2, CPLX2",767,23,16866,3.824273,1,0.600981428,0.557676121
GOTERM_CC_FAT,GO:0043195~terminal bouton,10,0.996015936,0.138210931,"UNC13B, OPHN1, SV2A, GRIK5, STXBP1, GRIK3, VTI1A, CPLX2, GRIA3, SNAP91",743,115,14413,1.686816081,1,0.618493918,0.559754272
GOTERM_CC_FAT,GO:0043195~terminal bouton,10,0.996015936,0.138210931,"UNC13B, OPHN1, SV2A, GRIK5, STXBP1, GRIK3, VTI1A, CPLX2, GRIA3, SNAP91",743,115,14413,1.686816081,1,0.618493918,0.559754272
GOTERM_BP_FAT,GO:0043491~protein kinase B signaling,12,1.195219124,0.126960323,"SEMA5A, TCF7L2, SRC, IGF2, SPRY2, AKR1C18, SOX9, THBS1, PHLDA3, ZFP36L1, IGF1R, STK3",819,163,17911,1.610013708,1,0.609812309,0.564318956
GOTERM_CC_FAT,GO:0016580~Sin3 complex,3,0.298804781,0.141976428,"HEY2, FAM60A, SAP30",743,13,14413,4.476550368,1,0.623651058,0.564421628
GOTERM_CC_FAT,GO:0098562~cytoplasmic side of membrane,14,1.394422311,0.141459309,"LYN, FARP1, SRC, TNK2, NPCD, GNAI1, CYTH3, GNG2, SYNGAP1, RACGAP1, RASA2, GNB4, EZR, RGS6",743,181,14413,1.500427563,1,0.623651058,0.564421628
GOTERM_BP_FAT,GO:0032874~positive regulation of stress-activated MAPK cascade,11,1.09561753,0.127437827,"VANGL2, TRAF4, NRK, DIXDC1, FZD8, ROR2, HMGCR, MID1, MDFI, STK3, LMNB1",819,145,17911,1.659054356,1,0.610958109,0.565379277
GOTERM_BP_FAT,GO:0050672~negative regulation of lymphocyte proliferation,7,0.697211155,0.127473997,"LYN, CD24A, CASP3, ERBB2, SOX11, MAD1L1, CD276",819,75,17911,2.041139601,1,0.610958109,0.565379277
GOTERM_BP_FAT,GO:0032945~negative regulation of mononuclear cell proliferation,7,0.697211155,0.127473997,"LYN, CD24A, CASP3, ERBB2, SOX11, MAD1L1, CD276",819,75,17911,2.041139601,1,0.610958109,0.565379277
GOTERM_BP_FAT,GO:2000146~negative regulation of cell motility,16,1.593625498,0.13082252,"BMP10, PTPRK, PTN, THBS1, ROBO1, CORO1C, COL3A1, SFRP1, NOV, ERBB4, DPYSL3, SRGAP3, SLIT2, SRGAP1, PHLDB2, FAM60A",819,238,17911,1.470208596,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0006629~lipid metabolic process,65,6.474103586,0.129332527,"SCARB1, PRKAG2, BRCA1, IGF1R, IMPA2, SCD2, SCD3, PDK3, HMGCS2, GAL3ST4, YWHAH, VAV3, STARD4, CPT1A, PRKCE, ELOVL6, ACSL3, LSS, SREBF2, DKK3, CYP39A1, RBL1, SOAT1, ALDH1A2, RBP1, ACOT2, ACOT1, PIGM, ANGPTL4, ISPD, ST6GALNAC3, PAFAH1B3, SRC, INSIG1, GATA6, AKR1C18, HMGCR, HSD17B7, PLD1, CACNA1H, UGCG, ERBB4, PLAGL2, LTA4H, IP6K1, ATG7, JAZF1, LYN, TCF7L2, VDR, SCD4, SRD5A3, IGF2, SLC16A11, DHCR24, PBX1, CYP51, SQLE, REST, FABP5, FASN, PEMT, STUB1, DHCR7, CCDC3",819,1217,17911,1.168042676,1,0.616270955,0.570295773
GOTERM_BP_FAT,"GO:2000095~regulation of Wnt signaling pathway, planar cell polarity pathway",3,0.298804781,0.132005202,"SFRP1, GPC3, NKD1",819,14,17911,4.686289901,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0090316~positive regulation of intracellular protein transport,17,1.693227092,0.131125571,"SEMA5A, TCF7L2, EDA, RBPMS, PRR5L, CTDSPL2, BRCA1, GLI3, SREBF2, UGCG, ERBB4, ERBB2, CDK1, PLAGL2, PEMT, KIF20B, ECT2",819,257,17911,1.44661089,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0032388~positive regulation of intracellular transport,19,1.892430279,0.131129236,"SEMA5A, TCF7L2, EDA, RBPMS, TSSC1, PRR5L, CTDSPL2, BRCA1, GLI3, SREBF2, UGCG, ERBB4, ERBB2, CDK1, PLAGL2, PEMT, KIF20B, ECT2, EZR",819,295,17911,1.408534592,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0050807~regulation of synapse organization,10,0.996015936,0.131518686,"EPHA7, BHLHB9, FLRT2, SLITRK2, NRXN3, SLITRK5, PTN, AGRN, PPP1R9A, DBN1",819,128,17911,1.708543193,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0070254~mucus secretion,3,0.298804781,0.132005202,"PRKCE, ATG7, SYTL2",819,14,17911,4.686289901,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0006700~C21-steroid hormone biosynthetic process,3,0.298804781,0.132005202,"REST, CACNA1H, DKK3",819,14,17911,4.686289901,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0060252~positive regulation of glial cell proliferation,3,0.298804781,0.132005202,"LYN, MYC, VIM",819,14,17911,4.686289901,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0036445~neuronal stem cell division,3,0.298804781,0.132005202,"ASPM, DOCK7, SOX5",819,14,17911,4.686289901,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0055057~neuroblast division,3,0.298804781,0.132005202,"ASPM, DOCK7, SOX5",819,14,17911,4.686289901,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0051055~negative regulation of lipid biosynthetic process,6,0.597609562,0.131355015,"REST, INSIG1, AKR1C18, BRCA1, ATG7, DKK3",819,59,17911,2.224001987,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0010566~regulation of ketone biosynthetic process,3,0.298804781,0.132005202,"REST, AKR1C18, DKK3",819,14,17911,4.686289901,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0034502~protein localization to chromosome,6,0.597609562,0.131355015,"CCT6A, CDK1, BUB1B, ESCO2, AURKB, EZH2",819,59,17911,2.224001987,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0090174~organelle membrane fusion,9,0.896414343,0.130291432,"VAV3, RPH3AL, STX8, GRIK5, STXBP1, VTI1A, STXBP6, NKD2, SYTL2",819,110,17911,1.789310689,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0032986~protein-DNA complex disassembly,3,0.298804781,0.132005202,"SMARCE1, SMARCC1, HIST3H2A",819,14,17911,4.686289901,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0006337~nucleosome disassembly,3,0.298804781,0.132005202,"SMARCE1, SMARCC1, HIST3H2A",819,14,17911,4.686289901,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0031498~chromatin disassembly,3,0.298804781,0.132005202,"SMARCE1, SMARCC1, HIST3H2A",819,14,17911,4.686289901,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0010839~negative regulation of keratinocyte proliferation,3,0.298804781,0.132005202,"VDR, CD109, PTPRK",819,14,17911,4.686289901,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0051057~positive regulation of small GTPase mediated signal transduction,6,0.597609562,0.131355015,"COL3A1, SRC, ERBB2, LPAR4, CDON, ROBO1",819,59,17911,2.224001987,1,0.616270955,0.570295773
GOTERM_BP_FAT,GO:0071496~cellular response to external stimulus,18,1.792828685,0.132160681,"LYN, TCF7L2, POSTN, VDR, SCD4, TNC, PTN, SREBF2, COL1A1, BRIP1, SFRP1, CHEK1, CASP2, SOX9, ANGPTL4, UPP1, SKP2, ATG7",819,276,17911,1.426262144,1,0.616564748,0.570567648
GOTERM_BP_FAT,GO:0019692~deoxyribose phosphate metabolic process,4,0.398406375,0.133952322,"NT5C, DCTD, SHMT1, TYMS",819,28,17911,3.124193267,1,0.620577448,0.574280991
GOTERM_BP_FAT,GO:0061217~regulation of mesonephros development,4,0.398406375,0.133952322,"SALL1, MAGED1, SIX2, SOX9",819,28,17911,3.124193267,1,0.620577448,0.574280991
GOTERM_BP_FAT,GO:0048668~collateral sprouting,4,0.398406375,0.133952322,"EPHA7, SPP1, LPAR3, FSTL4",819,28,17911,3.124193267,1,0.620577448,0.574280991
GOTERM_BP_FAT,GO:0035767~endothelial cell chemotaxis,4,0.398406375,0.133952322,"SEMA5A, NOV, HMGB1, THBS1",819,28,17911,3.124193267,1,0.620577448,0.574280991
GOTERM_BP_FAT,GO:1904037~positive regulation of epithelial cell apoptotic process,4,0.398406375,0.133952322,"COL18A1, SORT1, AKR1C18, THBS1",819,28,17911,3.124193267,1,0.620577448,0.574280991
