Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0046321~positive regulation of fatty acid oxidation,5,0.484966052,0.008442173,"ABCD2, NR4A3, MLYCD, PPARA, PLIN5",887,17,17911,5.939054314,1,0.135012534,0.12852015
GOTERM_BP_FAT,GO:0010675~regulation of cellular carbohydrate metabolic process,16,1.551891368,0.008411815,"PFKFB2, DGAT2, PGAM2, STAT3, BPGM, SORBS1, ACACB, GCK, P2RY1, DDIT4, SIK1, ACADM, MLYCD, PPARA, PDK2, IER3",887,152,17911,2.125556281,1,0.135012534,0.12852015
GOTERM_MF_FAT,GO:0003995~acyl-CoA dehydrogenase activity,5,0.484966052,0.008219597,"ACADVL, ACOX1, ACADM, ACAD11, ACAD12",829,17,16866,5.983821755,0.999997288,0.138839722,0.132406994
GOTERM_MF_FAT,"GO:0052890~oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor",5,0.484966052,0.008219597,"ACADVL, ACOX1, ACADM, ACAD11, ACAD12",829,17,16866,5.983821755,0.999997288,0.138839722,0.132406994
GOTERM_MF_FAT,"GO:0016624~oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",4,0.387972842,0.007925937,"BCKDHA, PDHA1, OGDH, OGDHL",829,9,16866,9.042219542,0.999995705,0.138839722,0.132406994
GOTERM_MF_FAT,GO:0005525~GTP binding,31,3.006789525,0.008004429,"RAB3A, SAR1B, AK4, RHOBTB1, GM12185, GNA12, MFN1, MFN2, GM9755, GBP6, GBP7, TGTP1, MMAA, DAPK1, RASL10B, IRGM2, TUBB4B, TUBA4A, IIGP1, RHOB, TUFM, F830016B08RIK, P2RX5, GBP10, RAB12, EEF1A2, IGTP, SRPRB, SUCLG1, FKBP4, TUBA8",829,383,16866,1.646722749,0.999996201,0.138839722,0.132406994
GOTERM_MF_FAT,"GO:0016769~transferase activity, transferring nitrogenous groups",6,0.581959263,0.00783817,"GOT1, GFPT2, GPT2, GOT2, GPT, BCAT2",829,26,16866,4.694998608,0.999995072,0.138839722,0.132406994
GOTERM_MF_FAT,"GO:0016667~oxidoreductase activity, acting on a sulfur group of donors",8,0.775945684,0.008509422,"GSTK1, GSTO1, GLRX5, SQRDL, QSOX2, SUOX, DLD, TXN2",829,48,16866,3.390832328,0.999998277,0.142189696,0.135601757
GOTERM_BP_FAT,GO:0010950~positive regulation of endopeptidase activity,14,1.357904947,0.008966347,"CYFIP2, NDUFA13, EGLN3, GSN, DAPK1, STAT3, NOD1, F3, CYR61, ARL6IP5, TNFSF10, CYCS, FAS, XDH",887,125,17911,2.261591883,1,0.143044006,0.136165411
GOTERM_BP_FAT,GO:0048821~erythrocyte development,7,0.678952473,0.008999141,"BCL6, HBB-B2, HBB-B1, HBA-A2, HBA-A1, BPGM, ANK1",887,37,17911,3.820256559,1,0.143216166,0.136329292
GOTERM_BP_FAT,GO:0072376~protein activation cascade,11,1.066925315,0.009083639,"CFD, C1QB, C4B, C1QA, CFH, IGKC, F13A1, SERPING1, FBLN1, CD55, C1QC",887,85,17911,2.613183898,1,0.144199944,0.137265763
GOTERM_BP_FAT,GO:0001933~negative regulation of protein phosphorylation,32,3.103782735,0.009208477,"RTN4R, ERRFI1, LRRC15, GSTP1, LRTM1, PTEN, LRP5, FBLN1, NDRG2, SOCS3, PRKAR2A, SMPD1, ZC3H12A, CDK5RAP1, XDH, FKTN, PRNP, FEM1A, ANGPT1, DUSP1, DTNBP1, SORL1, DCN, IMPACT, PKIA, WNK2, IRF1, DDIT4, RAPGEF1, PTPN6, GPD1L, TRIB1",887,400,17911,1.615422773,1,0.145480519,0.138484759
GOTERM_BP_FAT,GO:0043068~positive regulation of programmed cell death,43,4.17070805,0.009345665,"NDUFA13, PTEN, NOD1, CLU, CYR61, SCP2, SMPD1, ZC3H12A, ARL6IP5, TNFSF10, CTSH, APBB1, FNIP1, XDH, CTSC, EGLN1, NQO1, EGLN3, DFFA, ACE, GSN, DAPK1, BDNF, DUSP1, BNIP3, ZBTB16, G0S2, FBXO32, F3, RHOB, AES, NR4A1, PINK1, NR4A3, CDC34, BCL6, ALDH1A1, EEF1A2, MAL, CYCS, FAS, ATF6, FGFR3",887,582,17911,1.491906771,1,0.147290397,0.140207605
GOTERM_BP_FAT,GO:0034101~erythrocyte homeostasis,14,1.357904947,0.009559939,"STAT5B, ALAS2, FECH, EPAS1, HBB-B2, HBB-B1, HBA-A2, HBA-A1, BPGM, ANK1, ZFP36, BCL6, MB, AXL",887,126,17911,2.243642741,1,0.149001161,0.141836103
GOTERM_BP_FAT,GO:0086065~cell communication involved in cardiac conduction,6,0.581959263,0.009534161,"DSP, KCNA5, SCN5A, SCN4B, DSC2, SCN1B",887,27,17911,4.487285482,1,0.149001161,0.141836103
GOTERM_BP_FAT,GO:0019932~second-messenger-mediated signaling,20,1.93986421,0.009568672,"EGLN1, PRNP, PTGFR, DMPK, GSTO1, MT2, ADCY1, MT1, ADCY7, GCK, JPH2, PLN, CDC34, ADCY9, RCAN2, CMYA5, HRC, CD36, LMCD1, GSTM7",887,213,17911,1.896036119,1,0.149001161,0.141836103
GOTERM_BP_FAT,GO:0090002~establishment of protein localization to plasma membrane,15,1.454898157,0.00956042,"LRRC15, ROCK2, TESC, TTC7B, SORBS1, ANK1, GOLGA4, TTC7, CNST, RILPL1, BSG, RANGRF, VAMP5, OPTN, PACSIN1",887,140,17911,2.163512643,1,0.149001161,0.141836103
GOTERM_BP_FAT,GO:0002577~regulation of antigen processing and presentation,6,0.581959263,0.009534161,"CD74, ABCB4, TAP2, NOD1, ABCB9, H2-AB1",887,27,17911,4.487285482,1,0.149001161,0.141836103
GOTERM_BP_FAT,GO:0019915~lipid storage,10,0.969932105,0.009676055,"STAT5B, DGAT2, ZC3H12A, LPL, FITM2, CD36, PPARA, ACACB, PNPLA2, PLIN5",887,73,17911,2.766134886,1,0.150313701,0.143085526
GOTERM_BP_FAT,GO:0002028~regulation of sodium ion transport,11,1.066925315,0.009837145,"DMPK, WNK2, TESC, RANGRF, ATP1A2, SIK1, GPD1L, SCN5A, SCN4B, SCN1B, PTPN3",887,86,17911,2.582798039,1,0.152452326,0.145121311
GOTERM_MF_FAT,GO:0017111~nucleoside-triphosphatase activity,52,5.043646945,0.009403922,"DDX3Y, ABCD2, RAB3A, ATP8A1, ATP5C1, CPOX, ATP5G3, ATP5G1, GM12185, LONP1, KIF1C, KIF21A, ABCD1, GBP6, ABCC4, ABCC1, ATP6V1G1, GBP7, TGTP1, ATP6AP1, ABCA8A, ABCA8B, TAP2, ATP5F1, TUBA4A, CLPX, TUFM, F830016B08RIK, GBP10, EEF1A2, IGTP, KIFC3, DDX24, ABCB4, ATP5K, ATP1A2, ABCB9, ATP5L, GNA12, MFN1, MYH14, MFN2, MYH11, GM9755, ATP9A, ATAD1, MMAA, IRGM2, TUBB4B, IIGP1, MYO5B, TUBA8",829,742,16866,1.425794726,0.999999576,0.153628473,0.146510551
GOTERM_MF_FAT,GO:0043167~ion binding,241,23.37536372,0.00960172,"ISCA1, CISD1, CISD2, ALKBH7, ENO3, NUDT4, SCP2, OGFOD1, FTH1, ZC3H12A, HMCN2, CDK5RAP1, PTGDS, GLUL, CLPX, CYP27A1, ADCY9, RNF128, PPA1, MYL1, ETHE1, FDX1, UQCRC1, NHLRC1, SIK1, OPTN, ATP5S, SAR1B, TTYH1, EPAS1, GNS, ADH1, HIVEP2, RHBDL3, GSTM1, ACE, DMPK, NR1D2, NCEH1, PAH, HRC, OGDH, RET, PYGB, ACY3, PYGM, GPT, PFAS, DOC2G, ZFP809, CSRP3, JPH2, TRIM7, ADAMTSL5, SMPD1, EFCAB2, RNF150, CD36, SCD1, LMCD1, TIMP4, CTSC, KCND2, MME, KCND3, TESC, SIRT5, PTGR2, PPARA, ADCY1, NOL3, CRIP1, ADCY7, NT5E, GPC1, RXRG, XDH, EGLN1, EGLN3, GSN, PCGF5, FAH, AK157302, GCK, SMOC2, SH3RF2, NUDT7, PDP2, ZNFX1, NUDT8, ZDHHC9, TCEA3, RTN4IP1, CYB561, LIMS2, UGT1A10, STEAP4, ATP8A1, GDA, MPI, CLSTN1, HBB-B2, HBB-B1, F13A1, PROSC, ZFP36, SESN1, ENPP2, NUDT18, ENPP4, CAR8, PRND, NUDT13, RAG1, KCMF1, PHYH, AGTPBP1, ADPRHL1, PPTC7, S100A1, GPT2, SDHB, PYGO1, CYP2D22, GM4631, DSC2, ISCU, FECH, FBLIM1, GLO1, FBLN1, ACACB, SCUBE2, FBXO40, ADAP2, DNAJC21, PACSIN2, CACNA1S, CYC1, NDUFV2, NEK9, PRNP, GOT1, EPHX2, ZBTB16, ESRRB, GOT2, BFAR, MT2, MT1, COQ7, ISG20, NR4A1, NR4A3, P4HA1, BCL6, P4HA2, MOB2, CYCS, TRIM72, CALR3, ALAS2, THRB, ALAS1, RNF13, ITGB2, APIP, PTEN, DYSF, FHL2, TRF, HBA-A2, MTR, HBA-A1, THBD, FYCO1, CYP26B1, SGCA, MB, ME1, UQCRFS1, PDE4A, AOX1, ME3, TRIM67, IDH3A, BCKDHA, UGT1A1, DST, GLRX5, PDE4C, SORD, ZFP91, WIPI1, KLF15, MUT, NDUFS7, MMRN1, ACOX1, RASA4, OAS2, CAT, ITGA7, ANG, ITGB1BP2, TRIM54, ZFP651, SLC25A13, BCAT2, ROCK2, ETFDH, ASAP3, ATP1A2, PPM1K, CYGB, CLEC3B, UGP2, GNA12, XIRP2, UGT1A2, PDLIM5, UGT1A9, PDLIM4, ATP9A, KCNIP2, ERAP1, CYP4B1, PPP2R3A, SOD2, SUOX, SOD3, PINK1, P2RX5, SUCLA2, NT5C1A, DNAJA3, DNAJA2, KLF9, CHPT1, SMAP2, PFKM",829,4288,16866,1.143456984,0.999999689,0.153825491,0.146698441
GOTERM_BP_FAT,GO:0048545~response to steroid hormone,30,2.909796314,0.00997128,"ERRFI1, THRB, FECH, MAOB, GSTP1, ATP1A2, PIK3R1, STRN3, AQP1, SULT1A1, ADH1, ZFP36, PTGDS, RXRG, EIF4E, PAQR9, UGT1A1, GOT1, BDNF, DUSP1, ESRRB, NR1D2, FBXO32, NR4A1, NR4A3, KLF9, DDIT4, FAS, PPARA, FKBP4",887,370,17911,1.637252811,1,0.154164036,0.146750709
GOTERM_BP_FAT,GO:0048545~response to steroid hormone,30,2.909796314,0.00997128,"ERRFI1, THRB, FECH, MAOB, GSTP1, ATP1A2, PIK3R1, STRN3, AQP1, SULT1A1, ADH1, ZFP36, PTGDS, RXRG, EIF4E, PAQR9, UGT1A1, GOT1, BDNF, DUSP1, ESRRB, NR1D2, FBXO32, NR4A1, NR4A3, KLF9, DDIT4, FAS, PPARA, FKBP4",887,370,17911,1.637252811,1,0.154164036,0.146750709
GOTERM_BP_FAT,GO:0002449~lymphocyte mediated immunity,23,2.230843841,0.010140405,"C1QB, C1QA, STAT5B, CD74, TFRC, TAP2, ICOSL, PVR, ICAM1, C4B, IGKC, LAMP1, BCL6, SERPING1, CTSH, FAS, PTPN6, B2M, CLEC2D, CTSC, CD55, C1QC, H2-AB1",887,260,17911,1.786284798,1,0.156407334,0.148886134
GOTERM_BP_FAT,GO:0002449~lymphocyte mediated immunity,23,2.230843841,0.010140405,"C1QB, C1QA, STAT5B, CD74, TFRC, TAP2, ICOSL, PVR, ICAM1, C4B, IGKC, LAMP1, BCL6, SERPING1, CTSH, FAS, PTPN6, B2M, CLEC2D, CTSC, CD55, C1QC, H2-AB1",887,260,17911,1.786284798,1,0.156407334,0.148886134
GOTERM_BP_FAT,GO:0034762~regulation of transmembrane transport,32,3.103782735,0.010171671,"CLIC5, AMIGO1, RASGRF2, ATP1A2, KCNA5, NOL3, KCNA7, CTSS, JPH2, PLN, TMEM109, CACNA1S, SCN5A, SCN1B, PRNP, KCND2, DAPK1, KCNIP2, GSTO1, KCND3, S100A1, TESC, WNK2, HRC, RANGRF, PTPN6, SCN4A, GPD1L, GSTM7, SCN4B, HCN2, PTPN3",887,403,17911,1.603397294,1,0.156518689,0.148992133
GOTERM_BP_FAT,GO:0034762~regulation of transmembrane transport,32,3.103782735,0.010171671,"CLIC5, AMIGO1, RASGRF2, ATP1A2, KCNA5, NOL3, KCNA7, CTSS, JPH2, PLN, TMEM109, CACNA1S, SCN5A, SCN1B, PRNP, KCND2, DAPK1, KCNIP2, GSTO1, KCND3, S100A1, TESC, WNK2, HRC, RANGRF, PTPN6, SCN4A, GPD1L, GSTM7, SCN4B, HCN2, PTPN3",887,403,17911,1.603397294,1,0.156518689,0.148992133
GOTERM_BP_FAT,GO:0006195~purine nucleotide catabolic process,7,0.678952473,0.01025012,"EGLN1, NT5E, NUDT7, PDE4C, PDE4A, NUDT18, NUDT4",887,38,17911,3.719723491,1,0.15735385,0.149787134
GOTERM_BP_FAT,GO:0010942~positive regulation of cell death,45,4.364694471,0.010411605,"NDUFA13, PTEN, NOD1, CLU, CYR61, SCP2, SMPD1, ZC3H12A, ARL6IP5, TNFSF10, CTSH, APBB1, FNIP1, XDH, CTSC, EGLN1, NQO1, EGLN3, DFFA, ACE, GSN, DAPK1, BDNF, DUSP1, BNIP3, ZBTB16, G0S2, FBXO32, F3, RHOB, AES, NR4A1, PINK1, NR4A3, CDC34, BCL6, IRF1, ALDH1A1, DDIT4, EEF1A2, MAL, CYCS, FAS, ATF6, FGFR3",887,620,17911,1.465605339,1,0.158344544,0.150730188
GOTERM_BP_FAT,GO:0015669~gas transport,5,0.484966052,0.01043629,"MB, HBB-B2, HBB-B1, CYGB, AQP1",887,18,17911,5.609106852,1,0.158344544,0.150730188
GOTERM_BP_FAT,GO:0006152~purine nucleoside catabolic process,5,0.484966052,0.01043629,"NT5E, NUDT7, NUDT18, ENPP4, NUDT4",887,18,17911,5.609106852,1,0.158344544,0.150730188
GOTERM_BP_FAT,GO:0046130~purine ribonucleoside catabolic process,5,0.484966052,0.01043629,"NT5E, NUDT7, NUDT18, ENPP4, NUDT4",887,18,17911,5.609106852,1,0.158344544,0.150730188
GOTERM_BP_FAT,GO:0019883~antigen processing and presentation of endogenous antigen,5,0.484966052,0.01043629,"ABCB4, ERAP1, TAP2, ABCB9, B2M",887,18,17911,5.609106852,1,0.158344544,0.150730188
GOTERM_MF_FAT,GO:0035259~glucocorticoid receptor binding,5,0.484966052,0.010164242,"STAT5B, NR4A1, NR4A3, STAT3, FKBP4",829,18,16866,5.651387214,0.999999871,0.161175831,0.153708225
GOTERM_BP_FAT,GO:1901214~regulation of neuron death,27,2.618816683,0.01067065,"CNTF, CLU, PRDX3, SIX4, EPHB1, EGLN1, NQO1, EGLN3, ABCC1, ANGPT1, BDNF, WFS1, STAT3, DTNBP1, MT1, SOD2, SORL1, PINK1, NR4A3, CDC34, RILPL1, AXL, DDIT4, PPARA, FGFR3, OPTN, LGMN",887,324,17911,1.682732056,1,0.16134112,0.153582667
GOTERM_BP_FAT,GO:0007517~muscle organ development,31,3.006789525,0.010683365,"TRIM72, CNTF, PTEN, MTM1, CSRP3, JPH2, CYP26B1, SIX4, SGCB, GPC1, XIRP2, MYH14, CACNA1S, SGCG, EGLN1, DSP, ANGPT1, BDNF, AI464131, DTNBP1, NR1D2, GPCPD1, DCN, NR4A1, DES, TRIP10, TCAP, PI16, MURC, VAMP5, LY6E",887,388,17911,1.613341043,1,0.16134112,0.153582667
GOTERM_CC_FAT,GO:0045275~respiratory chain complex III,4,0.387972842,0.022668245,"UQCRB, UQCRC1, UQCRFS1, CYC1",838,11,14413,6.254285094,0.999999877,0.163872518,0.146399079
GOTERM_BP_FAT,GO:0044802~single-organism membrane organization,51,4.946653734,0.010900353,"TRIM72, NDUFA13, RAB3A, ATP8A1, UBXN2A, ITGB2, PTEN, DYSF, DUSP18, ALKBH7, CLU, DOC2G, HK2, GOLGA4, CNST, BSG, IER3, TESC, MAGI2, TTC7B, ANK1, RILPL1, VAMP5, OPTN, ATG4D, LRRC15, MTFP1, ROCK2, ABCB4, LRP5, PIK3R1, NOL3, 2410015M20RIK, SAMM50, P2RY1, PACSIN2, MFN1, PACSIN3, MFN2, PACSIN1, DMPK, KCNIP2, BNIP3, STAT3, SORBS1, PINK1, TTC7, DNAJA3, MYO5B, RANGRF, PLEKHM2",887,724,17911,1.422419914,1,0.164237036,0.156339327
GOTERM_MF_FAT,GO:0015002~heme-copper terminal oxidase activity,6,0.581959263,0.010802505,"COX8B, NDUFA4, COX6C, COX7A1, COX7C, COX6A2",829,28,16866,4.359641565,0.999999953,0.16620884,0.158508044
GOTERM_MF_FAT,"GO:0016676~oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor",6,0.581959263,0.010802505,"COX8B, NDUFA4, COX6C, COX7A1, COX7C, COX6A2",829,28,16866,4.359641565,0.999999953,0.16620884,0.158508044
GOTERM_MF_FAT,GO:0004129~cytochrome-c oxidase activity,6,0.581959263,0.010802505,"COX8B, NDUFA4, COX6C, COX7A1, COX7C, COX6A2",829,28,16866,4.359641565,0.999999953,0.16620884,0.158508044
GOTERM_MF_FAT,GO:0015651~quaternary ammonium group transmembrane transporter activity,4,0.387972842,0.010913652,"SLC22A3, SLC25A29, SLC22A5, SLC25A20",829,10,16866,8.137997587,0.99999996,0.166272694,0.158568939
GOTERM_BP_FAT,GO:0019471~4-hydroxyproline metabolic process,4,0.387972842,0.011144549,"EGLN1, EGLN3, P4HA1, P4HA2",887,10,17911,8.077113867,1,0.166758321,0.15873937
GOTERM_BP_FAT,GO:0015671~oxygen transport,4,0.387972842,0.011144549,"MB, HBB-B2, HBB-B1, CYGB",887,10,17911,8.077113867,1,0.166758321,0.15873937
GOTERM_BP_FAT,GO:0086091~regulation of heart rate by cardiac conduction,6,0.581959263,0.011144427,"DSP, KCNA5, SCN5A, SCN4B, DSC2, SCN1B",887,28,17911,4.327025286,1,0.166758321,0.15873937
GOTERM_BP_FAT,GO:0000165~MAPK cascade,49,4.752667313,0.011228508,"RET, ERRFI1, CNTF, FLT1, PTEN, APIP, TRF, ADRA1A, CYR61, ICAM1, ZFP36, RB1CC1, SMPD1, ZC3H12A, ARL6IP5, CTSH, CD36, EPHB1, MAP2K3, ATP6AP1, DUSP1, STRADB, MAPKAPK3, MAPKAPK2, RAPGEF1, TRIB1, CSF1R, GSTP1, FBLN1, NOD1, NDRG2, CCL9, CCL6, P2RY1, PSAP, XDH, FKTN, CD74, FEM1A, ANGPT1, DTNBP1, PTPN11, SORL1, KITL, TRPV4, WNK2, FAS, PTPN6, FGFR3",887,691,17911,1.431905136,1,0.167629264,0.159568431
GOTERM_BP_FAT,GO:1904062~regulation of cation transmembrane transport,21,2.03685742,0.011409451,"PRNP, S100A1, KCNIP2, GSTO1, AMIGO1, TESC, ATP1A2, NOL3, CTSS, JPH2, PLN, WNK2, HRC, RANGRF, PTPN6, SCN5A, GPD1L, GSTM7, SCN4B, SCN1B, PTPN3",887,232,17911,1.827795164,1,0.169940773,0.161768786
GOTERM_BP_FAT,GO:1904062~regulation of cation transmembrane transport,21,2.03685742,0.011409451,"PRNP, S100A1, KCNIP2, GSTO1, AMIGO1, TESC, ATP1A2, NOL3, CTSS, JPH2, PLN, WNK2, HRC, RANGRF, PTPN6, SCN5A, GPD1L, GSTM7, SCN4B, SCN1B, PTPN3",887,232,17911,1.827795164,1,0.169940773,0.161768786
GOTERM_BP_FAT,GO:0030218~erythrocyte differentiation,13,1.260911736,0.01148012,"STAT5B, ALAS2, FECH, EPAS1, HBB-B2, HBB-B1, HBA-A2, HBA-A1, BPGM, ANK1, ZFP36, BCL6, MB",887,115,17911,2.282662615,1,0.170602973,0.162399143
GOTERM_BP_FAT,GO:0071375~cellular response to peptide hormone stimulus,22,2.13385063,0.011728782,"TRIM72, ERRFI1, STAT5B, GOT1, GSTP1, STAT3, PTPN11, SLC2A4, PIK3R1, SORBS1, GCK, NR4A1, SOCS3, NR4A3, GRB14, GPAM, IRF1, PTPN6, LPIN1, SLC25A33, PDK2, WDTC1",887,248,17911,1.791295414,1,0.173901233,0.165538798
GOTERM_BP_FAT,GO:0055082~cellular chemical homeostasis,53,5.140640155,0.011761506,"ALAS2, TFRC, CLSTN1, TRF, PYGM, ADRA1A, HK2, ICAM1, AQP1, HERPUD1, CSRP3, JPH2, FTH1, PIM3, CD36, PRND, DGAT2, SCARA5, GSTO1, TESC, HFE2, GPCPD1, SLC39A14, SLC9A6, ISCU, PTGFR, SLC41A1, ATP1A2, KCNA5, FITM2, PIK3R1, NOL3, PLN, OXCT1, P2RY2, P2RY1, SLC17A7, WDTC1, EGLN1, PRNP, PTPRN2, DMPK, WFS1, MT2, MT1, GCK, TMCO1, TTC7, TRPV4, HRC, PTPN6, GSTM7, KCNK3",887,762,17911,1.404485023,1,0.173990097,0.16562339
GOTERM_MF_FAT,GO:0019829~cation-transporting ATPase activity,9,0.872938894,0.01158039,"ATP6V1G1, ATP6AP1, CPOX, ATP5C1, ATP1A2, ATP5G3, ATP5F1, ATP5G1, ATP5L",829,63,16866,2.90642771,0.999999986,0.174717736,0.166622706
GOTERM_MF_FAT,GO:0019829~cation-transporting ATPase activity,9,0.872938894,0.01158039,"ATP6V1G1, ATP6AP1, CPOX, ATP5C1, ATP1A2, ATP5G3, ATP5F1, ATP5G1, ATP5L",829,63,16866,2.90642771,0.999999986,0.174717736,0.166622706
GOTERM_MF_FAT,"GO:0051539~4 iron, 4 sulfur cluster binding",7,0.678952473,0.012660074,"ISCA1, NDUFS7, ETFDH, CDK5RAP1, SDHB, AK157302, ISCU",829,40,16866,3.560373945,0.999999997,0.179172328,0.170870907
GOTERM_MF_FAT,GO:0042625~ATPase coupled ion transmembrane transporter activity,9,0.872938894,0.012682726,"ATP6V1G1, ATP6AP1, CPOX, ATP5C1, ATP1A2, ATP5G3, ATP5F1, ATP5G1, ATP5L",829,64,16866,2.861014777,0.999999998,0.179172328,0.170870907
GOTERM_MF_FAT,"GO:0042623~ATPase activity, coupled",26,2.521823472,0.012147895,"DDX3Y, ABCD2, ATP8A1, DDX24, ABCB4, CPOX, ATP5C1, ATP1A2, ATP5G3, ABCB9, ATP5G1, ATP5L, LONP1, MYH14, ABCD1, ATP9A, ATAD1, ABCC4, ABCC1, ATP6V1G1, ATP6AP1, ABCA8A, ABCA8B, TAP2, ATP5F1, CLPX",829,314,16866,1.684617335,0.999999994,0.179172328,0.170870907
GOTERM_MF_FAT,GO:0042625~ATPase coupled ion transmembrane transporter activity,9,0.872938894,0.012682726,"ATP6V1G1, ATP6AP1, CPOX, ATP5C1, ATP1A2, ATP5G3, ATP5F1, ATP5G1, ATP5L",829,64,16866,2.861014777,0.999999998,0.179172328,0.170870907
GOTERM_MF_FAT,"GO:0016675~oxidoreductase activity, acting on a heme group of donors",6,0.581959263,0.012537739,"COX8B, NDUFA4, COX6C, COX7A1, COX7C, COX6A2",829,29,16866,4.209309097,0.999999997,0.179172328,0.170870907
GOTERM_MF_FAT,"GO:0051539~4 iron, 4 sulfur cluster binding",7,0.678952473,0.012660074,"ISCA1, NDUFS7, ETFDH, CDK5RAP1, SDHB, AK157302, ISCU",829,40,16866,3.560373945,0.999999997,0.179172328,0.170870907
GOTERM_BP_FAT,GO:1903706~regulation of hemopoiesis,30,2.909796314,0.012213008,"CSF1R, 1810011O10RIK, FLT1, CSF1, HBB-B2, PIK3R1, TOB2, ZFP36, CYP26B1, FNIP1, B2M, RAG1, CD74, STAT5B, ACE, ATP6AP1, TESC, ZBTB16, BCL6, KITL, AXL, IRF1, HIST1H4H, FAS, PTPN6, TRIB1, FGFR3, SOS2, CLEC2D, C1QC",887,376,17911,1.611126436,1,0.179851746,0.171203168
GOTERM_BP_FAT,GO:0045087~innate immune response,46,4.461687682,0.012187858,"CFD, IFITM3, C1QB, C1QA, CSF1R, CFH, CSF1, NOD1, PVR, ZFP809, C4B, CCL9, IGKC, LAMP1, CCL6, MRC1, B2M, CD55, GBP6, IFNAR2, CD74, STAT5B, GBP7, TGTP1, DAPK1, ATG9A, TAP2, IRGM2, IFI202B, IIGP1, ISG20, MAVS, GBP10, MAPKAPK3, OAS2, AXL, TOLLIP, IRF1, MAPKAPK2, SERPING1, PTPN6, ANG, CLEC2D, C1QC, H2-AB1, HIST1H2BC",887,643,17911,1.444584906,1,0.179851746,0.171203168
GOTERM_CC_FAT,GO:0005768~endosome,56,5.431619787,0.025545128,"RET, IFITM3, RAB3A, STEAP4, FLT1, PLEKHB2, TFRC, RNF13, DYSF, TRF, SLC2A4, CTSS, FYCO1, MAP1LC3A, LAMP1, GRB14, RUSC1, SMPD1, MRC1, EPHB1, AI314180, MMGT1, ATG9A, MAGI2, WIPI1, RHOB, RNF128, SLC9A6, RAPGEF1, PLIN3, VAMP5, OPTN, ATP1A2, MTM1, CST3, PRDX3, P2RY2, GPC1, TGOLN1, PACSIN2, PACSIN3, CD300LG, ATP9A, PACSIN1, CD74, ACE, TRAPPC10, DTNBP1, SORL1, TM9SF2, RAB12, MYO5B, PLEKHM2, CD68, LGMN, H2-AB1",838,725,14413,1.32849642,0.999999984,0.180901212,0.161612033
GOTERM_BP_FAT,GO:0023014~signal transduction by protein phosphorylation,49,4.752667313,0.012374352,"RET, ERRFI1, CNTF, FLT1, PTEN, APIP, TRF, ADRA1A, CYR61, ICAM1, ZFP36, RB1CC1, SMPD1, ZC3H12A, ARL6IP5, CTSH, CD36, EPHB1, MAP2K3, ATP6AP1, DUSP1, STRADB, MAPKAPK3, MAPKAPK2, RAPGEF1, TRIB1, CSF1R, GSTP1, FBLN1, NOD1, NDRG2, CCL9, CCL6, P2RY1, PSAP, XDH, FKTN, CD74, FEM1A, ANGPT1, DTNBP1, PTPN11, SORL1, KITL, TRPV4, WNK2, FAS, PTPN6, FGFR3",887,695,17911,1.423663955,1,0.181406886,0.172683526
GOTERM_BP_FAT,GO:0031400~negative regulation of protein modification process,39,3.782735209,0.012357109,"RTN4R, ERRFI1, LRRC15, ANKS1, ROCK2, GSTP1, LRTM1, PTEN, LRP5, FBLN1, NDRG2, SOCS3, PRKAR2A, SMPD1, ENSA, ZC3H12A, CMYA5, CDK5RAP1, XDH, FKTN, HHATL, PRNP, FEM1A, ANGPT1, DUSP1, DTNBP1, KLF15, SORL1, DCN, PER2, IMPACT, PKIA, WNK2, IRF1, DDIT4, RAPGEF1, PTPN6, GPD1L, TRIB1",887,525,17911,1.500035432,1,0.181406886,0.172683526
GOTERM_BP_FAT,GO:0071495~cellular response to endogenous stimulus,77,7.468477207,0.012414135,"ERRFI1, TRIM72, SLC27A1, THRB, ITGB2, SERPINE1, AKR1B3, SLC2A4, CYR61, CTSS, ICAM1, AQP1, ZFP36, GRB14, SESN1, CTSH, CD36, JUNB, PDK2, CTSB, UGT1A1, ACSL1, DUSP1, KCND3, MAGI2, HFE2, KLF15, PGF, RGMA, IMPACT, IRF1, FDX1, GPD1, DDIT4, RAPGEF1, SIK1, FKBP4, PPARA, NBL1, PTGFR, FECH, GSTP1, HTRA3, NOD1, ATP1A2, PIK3R1, STRN3, SOCS3, CLEC3B, GPC1, RXRG, EIF4E, WDTC1, STAT5B, GOT1, BDNF, ESRRB, STAT3, NR1D2, PTPN11, SORBS1, FBXO32, VASN, GCK, FGF16, NR4A1, NR4A3, LRG1, GPAM, ID1, KLF9, PTPN6, LPIN1, SLC25A33, GSTM7, FGFR3, HCN2",887,1189,17911,1.307690849,1,0.181581133,0.172849393
